,hrefs
3334,http://ufcstats.com/fighter-details/01f86e2d604e2f3c
3335,http://ufcstats.com/fighter-details/4f74c8be51db8a37
3336,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9
3337,http://ufcstats.com/fighter-details/d856a0080ac09ed7
3338,http://ufcstats.com/fighter-details/a7724f51e32e763e
3339,http://ufcstats.com/fighter-details/1dc56b59cb28425d
3340,http://ufcstats.com/fighter-details/49858bf46dabf6fb
3341,http://ufcstats.com/fighter-details/eaa0a728cc91ef60
3342,http://ufcstats.com/fighter-details/bfd4d50591033a1f
3343,http://ufcstats.com/fighter-details/30e8b4505f5ccf92
3344,http://ufcstats.com/fighter-details/c95fbc085e17a532
3345,http://ufcstats.com/fighter-details/57bf89d42364d39e
3346,http://ufcstats.com/fighter-details/ad3041e61896b975
3347,http://ufcstats.com/fighter-details/1bf49bf829964144
3348,http://ufcstats.com/fighter-details/64788ee44b062ded
3349,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
3350,http://ufcstats.com/fighter-details/0eec866a077889f0
3351,http://ufcstats.com/fighter-details/37ac9e0f4fc86171
3352,http://ufcstats.com/fighter-details/b96619b3acd7d9da
3353,http://ufcstats.com/fighter-details/ef927e4fe2117ab8
3354,http://ufcstats.com/fighter-details/8a59d346dc976a10
3355,http://ufcstats.com/fighter-details/681d07e328798ec0
3356,http://ufcstats.com/fighter-details/0c6d9ea8306c029e
3357,http://ufcstats.com/fighter-details/9b74de674c355425
3358,http://ufcstats.com/fighter-details/dd992d569aaebee6
3359,http://ufcstats.com/fighter-details/88e53ec16b801740
3360,http://ufcstats.com/fighter-details/49bddfee9ed54cf3
3361,http://ufcstats.com/fighter-details/637a4d8825464c62
3362,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
3363,http://ufcstats.com/fighter-details/17c6e35e4da505b0
3364,http://ufcstats.com/fighter-details/f5431394fb284bb9
3365,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
3366,http://ufcstats.com/fighter-details/7ff97850e8c32bda
3367,http://ufcstats.com/fighter-details/86061eaba822bfea
3368,http://ufcstats.com/fighter-details/de9e331b3e6bae70
3369,http://ufcstats.com/fighter-details/1dab0d1d81dd06db
3370,http://ufcstats.com/fighter-details/87911d22a79d3203
3371,http://ufcstats.com/fighter-details/61d6368013f8637f
3372,http://ufcstats.com/fighter-details/b9aa0024f295609e
3373,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
3374,http://ufcstats.com/fighter-details/5befa793316d3469
3375,http://ufcstats.com/fighter-details/60f86c449cd31e23
3376,http://ufcstats.com/fighter-details/2747c60e42d9d75f
3377,http://ufcstats.com/fighter-details/fbf0537e420e698e
3378,http://ufcstats.com/fighter-details/d34636a85f0f4c90
3379,http://ufcstats.com/fighter-details/f0264252e191da22
3380,http://ufcstats.com/fighter-details/638cfec7ec559d6e
3381,http://ufcstats.com/fighter-details/34f88592c0ab7a54
3382,http://ufcstats.com/fighter-details/ca936c67687789e9
3383,http://ufcstats.com/fighter-details/30a09e43f15f1d75
3384,http://ufcstats.com/fighter-details/40a604761ca7d64d
3385,http://ufcstats.com/fighter-details/b732b326c362fb62
3386,http://ufcstats.com/fighter-details/319c15b8aac5bfde
3387,http://ufcstats.com/fighter-details/2b33e57c4d0a4502
3388,http://ufcstats.com/fighter-details/ed5f04f833459877
3389,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
3390,http://ufcstats.com/fighter-details/9e30f69cc0869301
3391,http://ufcstats.com/fighter-details/dcdd511ff757f15c
3392,http://ufcstats.com/fighter-details/4a28cb716c19157a
3393,http://ufcstats.com/fighter-details/a566371ba2ad7152
3394,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
3395,http://ufcstats.com/fighter-details/083e15da67d9b0fa
3396,http://ufcstats.com/fighter-details/75e5fec9f72910ef
3397,http://ufcstats.com/fighter-details/1d1b85389a05df69
3398,http://ufcstats.com/fighter-details/9eb069062a0cfc13
3399,http://ufcstats.com/fighter-details/9ce6d5a03af801b7
3400,http://ufcstats.com/fighter-details/7b461ccae8270207
3401,http://ufcstats.com/fighter-details/57481f1f10530c61
3402,http://ufcstats.com/fighter-details/274ca7b799b402cc
3403,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f
3404,http://ufcstats.com/fighter-details/2d5fbe2103f97053
3405,http://ufcstats.com/fighter-details/679ae8c4fd022c6b
3406,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
3407,http://ufcstats.com/fighter-details/8e893f269d5696b2
3408,http://ufcstats.com/fighter-details/d10b35152277cf98
3409,http://ufcstats.com/fighter-details/9de7c97e1c0d7927
3410,http://ufcstats.com/fighter-details/5ee87e0432205755
3411,http://ufcstats.com/fighter-details/54f64b5e283b0ce7
3412,http://ufcstats.com/fighter-details/918d9d89d4d52acc
3413,http://ufcstats.com/fighter-details/33b2f68ef95252e0
3414,http://ufcstats.com/fighter-details/cce79e827569f26e
3415,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c
3416,http://ufcstats.com/fighter-details/31ef8b67e13495b3
3417,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
3418,http://ufcstats.com/fighter-details/e175a261a280f7cb
3419,http://ufcstats.com/fighter-details/d2036f31c035e0d1
3420,http://ufcstats.com/fighter-details/971aebf56267de20
3421,http://ufcstats.com/fighter-details/2e7878927067fdca
3422,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f
3423,http://ufcstats.com/fighter-details/3f7dab21b6c971bc
3424,http://ufcstats.com/fighter-details/04076783ca83d6ae
3425,http://ufcstats.com/fighter-details/20ec0061400178ca
3426,http://ufcstats.com/fighter-details/008cf84faae9c7a5
3427,http://ufcstats.com/fighter-details/73abb7a5c57fb443
3428,http://ufcstats.com/fighter-details/97a6bbe6e6566a94
3429,http://ufcstats.com/fighter-details/0cf9f5518d6063bb
3430,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
3431,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
3432,http://ufcstats.com/fighter-details/cb1c09c8126dbee0
3433,http://ufcstats.com/fighter-details/5bf31a46becc1204
3434,http://ufcstats.com/fighter-details/6d48a2df51749d91
3435,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
3436,http://ufcstats.com/fighter-details/cc18abc046b382c9
3437,http://ufcstats.com/fighter-details/e6b233a007cb06c4
3438,http://ufcstats.com/fighter-details/e14b5aa06eea9653
3439,http://ufcstats.com/fighter-details/eae48ff31db420c2
3440,http://ufcstats.com/fighter-details/df05aa15b2d66f57
3441,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea
3442,http://ufcstats.com/fighter-details/da816417a579a0bd
3443,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10
3444,http://ufcstats.com/fighter-details/b9aa7d230865b5fe
3445,http://ufcstats.com/fighter-details/63f8775391301891
3446,http://ufcstats.com/fighter-details/c62fbc117d57b943
3447,http://ufcstats.com/fighter-details/aceffa19749c4dc0
3448,http://ufcstats.com/fighter-details/96eff1a628adcc7f
3449,http://ufcstats.com/fighter-details/ff6a1f63c254127e
3450,http://ufcstats.com/fighter-details/31319179c9b1e6e7
3451,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c
3452,http://ufcstats.com/fighter-details/82529ce93cd9a2cf
3453,http://ufcstats.com/fighter-details/4dcfb28c011c11b2
3454,http://ufcstats.com/fighter-details/56f4b81ec4db61af
3455,http://ufcstats.com/fighter-details/4d8fa64202cee4c1
3456,http://ufcstats.com/fighter-details/885adaff8fe15cf7
3457,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2
3458,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
3459,http://ufcstats.com/fighter-details/bcd124bcd3d5be46
3460,http://ufcstats.com/fighter-details/10ccf4ec9913cadc
3461,http://ufcstats.com/fighter-details/4a1a492f299581d9
3462,http://ufcstats.com/fighter-details/f00ac08ab056af5d
3463,http://ufcstats.com/fighter-details/9014c02eff8b3d62
3464,http://ufcstats.com/fighter-details/7a39bbac8cc0fa70
3465,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae
3466,http://ufcstats.com/fighter-details/1e310618d02ff93b
3467,http://ufcstats.com/fighter-details/eb1723480fa2f96c
3468,http://ufcstats.com/fighter-details/58258914525740a5
3469,http://ufcstats.com/fighter-details/4b8fb0453a596b8e
3470,http://ufcstats.com/fighter-details/47fcdcaccb58ca80
3471,http://ufcstats.com/fighter-details/e78c4c3d329c531b
3472,http://ufcstats.com/fighter-details/c34e5849184b08c3
3473,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e
3474,http://ufcstats.com/fighter-details/6546af7ab545b90c
3475,http://ufcstats.com/fighter-details/54578e5927adea53
3476,http://ufcstats.com/fighter-details/fc1868f56d3036eb
3477,http://ufcstats.com/fighter-details/cda1099995b46cc2
3478,http://ufcstats.com/fighter-details/8a0be41c0380188d
3479,http://ufcstats.com/fighter-details/de277a4abcfeea46
3480,http://ufcstats.com/fighter-details/45e738622ea2c02c
3481,http://ufcstats.com/fighter-details/663b76da637402c3
3482,http://ufcstats.com/fighter-details/2a898bf9fb7710b3
3483,http://ufcstats.com/fighter-details/c295de4e10acd4c9
3484,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
3485,http://ufcstats.com/fighter-details/7b39035fae7268b8
3486,http://ufcstats.com/fighter-details/b53c46f613f6f248
3487,http://ufcstats.com/fighter-details/23ab42947c1990e3
3488,http://ufcstats.com/fighter-details/02177caefe7c07d4
3489,http://ufcstats.com/fighter-details/26d61e92a6069cd2
3490,http://ufcstats.com/fighter-details/2b68d9f125d07b42
3491,http://ufcstats.com/fighter-details/32c3ee378671a5d9
3492,http://ufcstats.com/fighter-details/f9b200db02b488d9
3493,http://ufcstats.com/fighter-details/4d5197f331c47290
3494,http://ufcstats.com/fighter-details/07a18ae55dfc3cd9
3495,http://ufcstats.com/fighter-details/ec18eb918121787c
3496,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3
3497,http://ufcstats.com/fighter-details/d6d5da3c209884bc
3498,http://ufcstats.com/fighter-details/a148dfe3485be79d
3499,http://ufcstats.com/fighter-details/61428ed51f5ff465
3500,http://ufcstats.com/fighter-details/4679a38cced7c64a
3501,http://ufcstats.com/fighter-details/be5cfd73617a5b1a
3502,http://ufcstats.com/fighter-details/8d4d25fd9218860b
3503,http://ufcstats.com/fighter-details/5731cc327790b731
3504,http://ufcstats.com/fighter-details/d35c3ed553b71fa2
3505,http://ufcstats.com/fighter-details/93c9897f0f9f5dab
3506,http://ufcstats.com/fighter-details/0ff11cc094e887bc
3507,http://ufcstats.com/fighter-details/09c44b317c98bf96
3508,http://ufcstats.com/fighter-details/fcce75a25c14a804
3509,http://ufcstats.com/fighter-details/d23ccf4a6c221284
3510,http://ufcstats.com/fighter-details/2f1a257d6777096d
3511,http://ufcstats.com/fighter-details/602bb270f2bdbf02
3512,http://ufcstats.com/fighter-details/6e62bb64f7cc5026
3513,http://ufcstats.com/fighter-details/fa315e6c77eee106
3514,http://ufcstats.com/fighter-details/df0a1c1e11ad199b
3515,http://ufcstats.com/fighter-details/7c7332319c14094c
3516,http://ufcstats.com/fighter-details/2b1587a3376ab743
3517,http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5
3518,http://ufcstats.com/fighter-details/0f1efce7d2571d10
3519,http://ufcstats.com/fighter-details/077e3ace32b72be9
3520,http://ufcstats.com/fighter-details/c24b1db4b809d41b
3521,http://ufcstats.com/fighter-details/13a0fb8fbdafb54f
3522,http://ufcstats.com/fighter-details/7acbb0972e75281a
3523,http://ufcstats.com/fighter-details/f95381efb3051d81
3524,http://ufcstats.com/fighter-details/393b8e03fb410a78
3525,http://ufcstats.com/fighter-details/9673a497a9da119a
3526,http://ufcstats.com/fighter-details/744f50016c39c26c
3527,http://ufcstats.com/fighter-details/6256b2b1562cb8e1
3528,http://ufcstats.com/fighter-details/7cf20446453f852b
3529,http://ufcstats.com/fighter-details/f9081770e28ea2e1
3530,http://ufcstats.com/fighter-details/b9706f80d005036c
3531,http://ufcstats.com/fighter-details/260e9e0d4954aea6
3532,http://ufcstats.com/fighter-details/6888e31ce88f5b17
3533,http://ufcstats.com/fighter-details/2e88f2030d8a928a
3534,http://ufcstats.com/fighter-details/0275e33febc2818c
3535,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc
3536,http://ufcstats.com/fighter-details/f9d0cae37dabfafc
3537,http://ufcstats.com/fighter-details/39f68882def7a507
3538,http://ufcstats.com/fighter-details/454c1f0b638972ab
3539,http://ufcstats.com/fighter-details/34f93dfbd43b2144
3540,http://ufcstats.com/fighter-details/15515e797aedc137
3541,http://ufcstats.com/fighter-details/fd87b1bbfcde9d5e
3542,http://ufcstats.com/fighter-details/0fb1e2694a39a02f
3543,http://ufcstats.com/fighter-details/e363b21261814830
3544,http://ufcstats.com/fighter-details/7c4ec656d8fcb867
3545,http://ufcstats.com/fighter-details/445a98acb8985970
3546,http://ufcstats.com/fighter-details/fb8a3025ae722e64
3547,http://ufcstats.com/fighter-details/e1248941344b3288
3548,http://ufcstats.com/fighter-details/6f81b6de2557739a
3549,http://ufcstats.com/fighter-details/279566840aa55bf2
3550,http://ufcstats.com/fighter-details/c4b9296214f4c09c
3551,http://ufcstats.com/fighter-details/277ffed20cf07aea
3552,http://ufcstats.com/fighter-details/ef0344ed552d8a22
3553,http://ufcstats.com/fighter-details/7929be8290289a47
3554,http://ufcstats.com/fighter-details/6291decf7f3b6608
3555,http://ufcstats.com/fighter-details/c8097968da5e5f13
3556,http://ufcstats.com/fighter-details/6b7bc7eaf2465387
3557,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e
3558,http://ufcstats.com/fighter-details/aeb6c57b9bd8bc3a
3559,http://ufcstats.com/fighter-details/18944a1a6ac1becf
3560,http://ufcstats.com/fighter-details/bd92e38aef641673
3561,http://ufcstats.com/fighter-details/e6147d5ab3685899
3562,http://ufcstats.com/fighter-details/c21f26bbde777573
3563,http://ufcstats.com/fighter-details/1ad381c8994c4e5b
3564,http://ufcstats.com/fighter-details/bf41b5131545da12
3565,http://ufcstats.com/fighter-details/b9415726dc3ec526
3566,http://ufcstats.com/fighter-details/b87c3f460709f74c
3567,http://ufcstats.com/fighter-details/95cf6be9071e68b0
3568,http://ufcstats.com/fighter-details/4078de7181a19142
3569,http://ufcstats.com/fighter-details/0c670b443c3d269f
3570,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee
3571,http://ufcstats.com/fighter-details/303a05a7aa3ff761
3572,http://ufcstats.com/fighter-details/b4c96c3d9139bf0e
3573,http://ufcstats.com/fighter-details/d57e6a8971b6d2bd
3574,http://ufcstats.com/fighter-details/a1d6b308781aa2f5
3575,http://ufcstats.com/fighter-details/476414d2f18cd059
3576,http://ufcstats.com/fighter-details/efb9a43415a56d34
3577,http://ufcstats.com/fighter-details/69e8c632135af48b
3578,http://ufcstats.com/fighter-details/2721bb808bb2523c
3579,http://ufcstats.com/fighter-details/67cd6495280b0a57
3580,http://ufcstats.com/fighter-details/e81dd0bb8a64b550
3581,http://ufcstats.com/fighter-details/ba5e253af86db1a8
3582,http://ufcstats.com/fighter-details/c0c1bc0766df4c00
3583,http://ufcstats.com/fighter-details/c4c4c7dd26c15d91
3584,http://ufcstats.com/fighter-details/1e47dba648ea438c
3585,http://ufcstats.com/fighter-details/8a19676a3388845a
3586,http://ufcstats.com/fighter-details/2abe38b81d68a24a
3587,http://ufcstats.com/fighter-details/951ffadfc4e917ea
3588,http://ufcstats.com/fighter-details/efaf544314bb5c2e
3589,http://ufcstats.com/fighter-details/103e2e67919379c5
3590,http://ufcstats.com/fighter-details/2de91c2244ad7e89
3591,http://ufcstats.com/fighter-details/eb04b9d31e938edb
3592,http://ufcstats.com/fighter-details/1836639ecf9b6e7f
3593,http://ufcstats.com/fighter-details/117580b232409824
3594,http://ufcstats.com/fighter-details/d7b2c0b53883ee80
3595,http://ufcstats.com/fighter-details/a31dfd9e8b2dc6ca
3596,http://ufcstats.com/fighter-details/92aafa8f4b26269b
3597,http://ufcstats.com/fighter-details/6809c31286b08d97
3598,http://ufcstats.com/fighter-details/a99d4aa689bdca18
3599,http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50
3600,http://ufcstats.com/fighter-details/f40ec51dd4de47c3
3601,http://ufcstats.com/fighter-details/d44a84409bf0da64
3602,http://ufcstats.com/fighter-details/b9c03e7a4557e542
3603,http://ufcstats.com/fighter-details/326a001926ffb7ec
3604,http://ufcstats.com/fighter-details/7b9dade6bedaabbe
3605,http://ufcstats.com/fighter-details/3a8176e15b9887c1
3606,http://ufcstats.com/fighter-details/9ccdd2ce45903f34
3607,http://ufcstats.com/fighter-details/f1b2a4365799c48b
3608,http://ufcstats.com/fighter-details/d66a46de8d705353
3609,http://ufcstats.com/fighter-details/492b202d2064e7a9
3610,http://ufcstats.com/fighter-details/b51841e7c594090d
3611,http://ufcstats.com/fighter-details/5f5763b3a4de8dd4
3612,http://ufcstats.com/fighter-details/ec2d13a87d3d9541
3613,http://ufcstats.com/fighter-details/1ce7998e0a215caa
3614,http://ufcstats.com/fighter-details/e57f0b06ea39e360
3615,http://ufcstats.com/fighter-details/12458872d6afae1b
3616,http://ufcstats.com/fighter-details/d181689653115b6a
3617,http://ufcstats.com/fighter-details/c17041f1bb5768d8
3618,http://ufcstats.com/fighter-details/3dd949593346dbc3
3619,http://ufcstats.com/fighter-details/4debc6c4c6249690
3620,http://ufcstats.com/fighter-details/1dafccb62a0f98ec
3621,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
3622,http://ufcstats.com/fighter-details/129537073431e52e
3623,http://ufcstats.com/fighter-details/b6debbda44d4a5a0
3624,http://ufcstats.com/fighter-details/b3d21b2610dcfaeb
3625,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce
3626,http://ufcstats.com/fighter-details/efa1f6b42c86793c
3627,http://ufcstats.com/fighter-details/a6c2f5381d575920
3628,http://ufcstats.com/fighter-details/60884f31ead1609c
3629,http://ufcstats.com/fighter-details/4a482a0100cfcd0a
3630,http://ufcstats.com/fighter-details/781014fb7e8e647a
3631,http://ufcstats.com/fighter-details/338a11d3674eb2d4
3632,http://ufcstats.com/fighter-details/cfaf010d5b389c09
3633,http://ufcstats.com/fighter-details/826475cc758e60e6
3634,http://ufcstats.com/fighter-details/852454c572675334
3635,http://ufcstats.com/fighter-details/b63e800c18e011b5
3636,http://ufcstats.com/fighter-details/6291ac0a3726732f
3637,http://ufcstats.com/fighter-details/6f812143641ceff8
3638,http://ufcstats.com/fighter-details/b8e2f10efb6eca85
3639,http://ufcstats.com/fighter-details/39330403ad27c2bb
3640,http://ufcstats.com/fighter-details/990bd63726a577f8
3641,http://ufcstats.com/fighter-details/e26bd53b751d61d9
3642,http://ufcstats.com/fighter-details/f9a20a17d712ef7c
3643,http://ufcstats.com/fighter-details/2558ae2e5671e318
3644,http://ufcstats.com/fighter-details/95883dbdab4fcf0f
3645,http://ufcstats.com/fighter-details/ce1e867808ef5fce
3646,http://ufcstats.com/fighter-details/a56607a451e4c70d
3647,http://ufcstats.com/fighter-details/9cc84087ee768342
3648,http://ufcstats.com/fighter-details/cd01f0b768a32475
3649,http://ufcstats.com/fighter-details/b8e6393c39cb9740
3650,http://ufcstats.com/fighter-details/eb29176b03dfa888
3651,http://ufcstats.com/fighter-details/fc9a9559a05f2704
3652,http://ufcstats.com/fighter-details/483a953b18d73bb3
