,red_name,blue_name,red_KDs,red_SubAtts,red_Reversals,blue_KDs,blue_SubAtts,blue_Reversals,red_TotStksLnd,red_TotStksAtt,red_SigStksLnd,red_SigStksAtt,red_TDsLnd,red_TDsAtt,blue_TotStksLnd,blue_TotStksAtt,blue_SigStksLnd,blue_SigStksAtt,blue_TDsLnd,blue_TDsAtt,red_SigStkHeadLnd,red_SigStkHeadAtt,red_SigStkBodyLnd,red_SigStkBodyAtt,red_SigStkLegLnd,red_SigStkLegAtt,blue_SigStkHeadLnd,blue_SigStkHeadAtt,blue_SigStkBodyLnd,blue_SigStkBodyAtt,blue_SigStkLegLnd,blue_SigStkLegAtt,red_SigStkDistLnd,red_SigStkDistAtt,red_SigStkClchLnd,red_SigStkClchAtt,red_SigStkGndLnd,red_SigStkGndAtt,blue_SigStkDistLnd,blue_SigStkDistAtt,blue_SigStkClchLnd,blue_SigStkClchAtt,blue_SigStkGndLnd,blue_SigStkGndAtt,red_SigStkPct,red_TotstkPct,red_TDPct,blue_SigStkPct,blue_TotstkPct,blue_TDPct,red_SigStkHeadPct,red_SigStkBodyPct,red_SigStkLegPct,blue_SigStkHeadPct,blue_SigStkBodyPct,blue_SigStkLegPct,red_SigStkDistPct,red_SigStkClchPct,red_SigStkGndPct,blue_SigStkDistPct,blue_SigStkClchPct,blue_SigStkGndPct,red_CtrlSec,blue_CtrlSec,blue_KedD,blue_SubEsc,blue_reversed,blue_TotStkAbs,blue_TotStkSeen,blue_SigStkAbs,blue_SigStkSeen,blue_TakenDown,blue_TDsSeen,blue_SigHeadStkAbs,blue_SigHeadStkSeen,blue_SigBodyStkAbs,blue_SigBodyStkSeen,blue_SigLegStkAbs,blue_SigLegStkSeen,blue_SigDistStkAbs,blue_SigDistStkSeen,blue_SigClchStkAbs,blue_SigClchStkSeen,blue_SigGndStkAbs,blue_SigGndStkSeen,blue_CtrldSec,blue_FightSec,blue_RndEnd,red_KedD,red_SubEsc,red_reversed,red_TotStkAbs,red_TotStkSeen,red_SigStkAbs,red_SigStkSeen,red_TakenDown,red_TDsSeen,red_SigHeadStkAbs,red_SigHeadStkSeen,red_SigBodyStkAbs,red_SigBodyStkSeen,red_SigLegStkAbs,red_SigLegStkSeen,red_SigDistStkAbs,red_SigDistStkSeen,red_SigClchStkAbs,red_SigClchStkSeen,red_SigGndStkAbs,red_SigGndStkSeen,red_CtrldSec,red_FightSec,red_RndEnd,red_win,blue_win,red_loss,blue_loss,red_KO/TKOWin,red_subWin,red_decWin,blue_KO/TKOWin,blue_subWin,blue_decWin,red_KOLoss,blue_KOLoss,red_SubLoss,blue_SubLoss,red_DecLoss,blue_DecLoss,red_titleFight,blue_titleFight,red_DOB,red_reach,red_stance,red_heightIN,blue_DOB,blue_reach,blue_stance,blue_heightIN,red_age,blue_age,red_winner,blue_winner,red_weightclass,blue_weightclass,red_date,blue_date,red_event,blue_event
3448,Valerie Letourneau,Elizabeth Phillips,0,0,0,0,0,0,106,278,104,275,0,2,69,272,67,270,0,3,85,246,17,25,2,4,85,246,17,25,2,4,94,248,10,27,0,0,94,248,10,27,0,0,0.3781818181818182,0.38129496402877705,0.0,0.2481481481481481,0.2536764705882353,0.0,0.34552845528455284,0.68,0.5,0.34552845528455284,0.68,0.5,0.3790322580645161,0.3703703703703704,0.0,0.3790322580645161,0.3703703703703704,0.0,1,125,0,0,0,106,278,104,275,0,2,85,246,17,25,2,4,94,248,10,27,0,0,1,900,3,0,0,0,69,272,67,270,0,3,85,246,17,25,2,4,94,248,10,27,0,0,125,900,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1983-04-29,68,Orthodox,67,1986-08-20,65,Orthodox,66,31.0,28.0,red,red,Women's Bantamweight,Women's Bantamweight,2014-06-14,2014-06-14,UFC 174: Johnson vs Bagautinov,UFC 174: Johnson vs Bagautinov
3449,Yves Jabouin,Mike Easton,0,0,0,0,0,1,81,156,60,132,5,8,110,196,42,121,0,4,38,98,21,32,1,2,38,98,21,32,1,2,44,111,13,15,3,6,44,111,13,15,3,6,0.4545454545454545,0.5192307692307693,0.625,0.3471074380165289,0.5612244897959183,0.0,0.3877551020408163,0.65625,0.5,0.3877551020408163,0.65625,0.5,0.3963963963963964,0.8666666666666667,0.5,0.3963963963963964,0.8666666666666667,0.5,411,175,0,0,0,81,156,60,132,5,8,38,98,21,32,1,2,44,111,13,15,3,6,411,900,3,0,0,1,110,196,42,121,0,4,38,98,21,32,1,2,44,111,13,15,3,6,175,900,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1979-05-30,68,Orthodox,67,1984-01-25,70,Southpaw,66,35.0,30.0,red,red,Men's Bantamweight,Men's Bantamweight,2014-06-14,2014-06-14,UFC 174: Johnson vs Bagautinov,UFC 174: Johnson vs Bagautinov
3450,Kajan Johnson,Tae Hyun Bang,0,0,1,2,0,2,29,91,29,91,4,9,40,113,34,107,0,1,22,79,5,10,2,2,22,79,5,10,2,2,26,86,2,2,1,3,26,86,2,2,1,3,0.31868131868131866,0.31868131868131866,0.4444444444444444,0.3177570093457944,0.3539823008849557,0.0,0.27848101265822783,0.5,1.0,0.27848101265822783,0.5,1.0,0.3023255813953488,1.0,0.3333333333333333,0.3023255813953488,1.0,0.3333333333333333,105,95,0,0,1,29,91,29,91,4,9,22,79,5,10,2,2,26,86,2,2,1,3,105,721,3,2,0,2,40,113,34,107,0,1,22,79,5,10,2,2,26,86,2,2,1,3,95,721,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1984-04-21,75,Orthodox,71,1983-04-15,71,Switch,69,30.0,31.0,blue,blue,Men's Lightweight,Men's Lightweight,2014-06-14,2014-06-14,UFC 174: Johnson vs Bagautinov,UFC 174: Johnson vs Bagautinov
3451,Roland Delorme,Michinori Tanaka,0,0,1,0,1,1,25,44,2,20,1,1,78,103,21,37,3,4,2,20,0,0,0,0,2,20,0,0,0,0,1,19,0,0,1,1,1,19,0,0,1,1,0.1,0.5681818181818182,1.0,0.5675675675675675,0.7572815533980582,0.75,0.1,0.0,0.0,0.1,0.0,0.0,0.05263157894736842,0.0,1.0,0.05263157894736842,0.0,1.0,21,613,0,0,1,25,44,2,20,1,1,2,20,0,0,0,0,1,19,0,0,1,1,21,900,3,0,1,1,78,103,21,37,3,4,2,20,0,0,0,0,1,19,0,0,1,1,613,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1983-12-18,71,Orthodox,69,1990-10-04,67,Orthodox,65,30.0,24.0,blue,blue,Men's Bantamweight,Men's Bantamweight,2014-06-14,2014-06-14,UFC 174: Johnson vs Bagautinov,UFC 174: Johnson vs Bagautinov
3452,Jason Saggo,Josh Shockley,0,0,0,0,1,0,29,45,10,24,2,3,13,20,6,12,0,0,9,22,0,0,1,2,9,22,0,0,1,2,1,5,0,0,9,19,1,5,0,0,9,19,0.4166666666666667,0.6444444444444445,0.6666666666666666,0.5,0.65,0.0,0.4090909090909091,0.0,0.5,0.4090909090909091,0.0,0.5,0.2,0.0,0.4736842105263158,0.2,0.0,0.4736842105263158,221,33,0,0,0,29,45,10,24,2,3,9,22,0,0,1,2,1,5,0,0,9,19,221,297,1,0,1,0,13,20,6,12,0,0,9,22,0,0,1,2,1,5,0,0,9,19,33,297,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1985-11-23,71,Orthodox,71,1989-11-15,73,Orthodox,73,29.0,25.0,red,red,Men's Lightweight,Men's Lightweight,2014-06-14,2014-06-14,UFC 174: Johnson vs Bagautinov,UFC 174: Johnson vs Bagautinov
3453,Benson Henderson,Rustam Khabilov,1,2,1,0,0,0,48,95,26,70,1,3,32,92,18,77,6,10,11,45,8,11,7,14,11,45,8,11,7,14,21,62,2,5,3,3,21,62,2,5,3,3,0.37142857142857133,0.5052631578947369,0.3333333333333333,0.23376623376623376,0.3478260869565217,0.6,0.24444444444444444,0.7272727272727273,0.5,0.24444444444444444,0.7272727272727273,0.5,0.3387096774193548,0.4,1.0,0.3387096774193548,0.4,1.0,173,178,1,2,1,48,95,26,70,1,3,11,45,8,11,7,14,21,62,2,5,3,3,173,976,4,0,0,0,32,92,18,77,6,10,11,45,8,11,7,14,21,62,2,5,3,3,178,976,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1983-11-16,70,Southpaw,69,1986-11-04,73,Orthodox,68,31.0,28.0,red,red,Men's Lightweight,Men's Lightweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3454,Diego Sanchez,Ross Pearson,0,0,0,1,0,0,33,134,33,134,0,1,51,122,51,122,1,1,18,106,13,23,2,5,18,106,13,23,2,5,30,126,3,8,0,0,30,126,3,8,0,0,0.2462686567164179,0.2462686567164179,0.0,0.4180327868852459,0.4180327868852459,1.0,0.16981132075471694,0.5652173913043478,0.4,0.16981132075471694,0.5652173913043478,0.4,0.2380952380952381,0.375,0.0,0.2380952380952381,0.375,0.0,2,6,0,0,0,33,134,33,134,0,1,18,106,13,23,2,5,30,126,3,8,0,0,2,900,3,1,0,0,51,122,51,122,1,1,18,106,13,23,2,5,30,126,3,8,0,0,6,900,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1981-12-31,72,Southpaw,70,1984-09-26,69,Orthodox,68,32.0,30.0,red,red,Men's Lightweight,Men's Lightweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3455,John Dodson,John Moraga,1,0,0,0,0,0,41,81,27,63,1,1,8,54,8,54,0,2,14,44,8,14,5,5,14,44,8,14,5,5,23,55,0,0,4,8,23,55,0,0,4,8,0.42857142857142855,0.5061728395061729,1.0,0.14814814814814814,0.14814814814814814,0.0,0.3181818181818182,0.5714285714285714,1.0,0.3181818181818182,0.5714285714285714,1.0,0.41818181818181815,0.0,0.5,0.41818181818181815,0.0,0.5,53,2,1,0,0,41,81,27,63,1,1,14,44,8,14,5,5,23,55,0,0,4,8,53,600,2,0,0,0,8,54,8,54,0,2,14,44,8,14,5,5,23,55,0,0,4,8,2,600,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1984-09-26,66,Orthodox,63,1984-03-20,66,Orthodox,66,30.0,30.0,red,red,Men's Flyweight,Men's Flyweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3456,Rafael Dos Anjos,Jason High,1,3,0,0,0,0,53,85,36,68,2,2,26,67,24,64,3,3,24,52,11,15,1,1,24,52,11,15,1,1,25,55,2,3,9,10,25,55,2,3,9,10,0.5294117647058824,0.6235294117647059,1.0,0.375,0.3880597014925373,1.0,0.4615384615384616,0.7333333333333333,1.0,0.4615384615384616,0.7333333333333333,1.0,0.4545454545454545,0.6666666666666666,0.9,0.4545454545454545,0.6666666666666666,0.9,112,174,1,3,0,53,85,36,68,2,2,24,52,11,15,1,1,25,55,2,3,9,10,112,516,2,0,0,0,26,67,24,64,3,3,24,52,11,15,1,1,25,55,2,3,9,10,174,516,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1984-10-26,70,Southpaw,68,1981-10-12,73,Southpaw,68,30.0,33.0,red,red,Men's Lightweight,Men's Lightweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3457,Yves Edwards,Piotr Hallmann,0,0,0,0,1,0,31,84,27,79,1,1,96,162,56,113,4,11,15,63,9,13,3,3,15,63,9,13,3,3,21,72,6,7,0,0,21,72,6,7,0,0,0.34177215189873417,0.3690476190476191,1.0,0.4955752212389381,0.5925925925925926,0.3636363636363637,0.2380952380952381,0.6923076923076923,1.0,0.2380952380952381,0.6923076923076923,1.0,0.2916666666666667,0.8571428571428571,0.0,0.2916666666666667,0.8571428571428571,0.0,43,330,0,0,0,31,84,27,79,1,1,15,63,9,13,3,3,21,72,6,7,0,0,43,751,3,0,1,0,96,162,56,113,4,11,15,63,9,13,3,3,21,72,6,7,0,0,330,751,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1976-09-30,73,Southpaw,69,1987-08-25,71,Orthodox,69,38.0,27.0,blue,blue,Men's Lightweight,Men's Lightweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3458,Erik Perez,Bryan Caraway,0,0,1,0,2,1,21,55,10,42,1,2,17,46,7,35,2,4,7,35,2,5,1,2,7,35,2,5,1,2,10,38,0,4,0,0,10,38,0,4,0,0,0.2380952380952381,0.3818181818181817,0.5,0.2,0.3695652173913043,0.5,0.2,0.4,0.5,0.2,0.4,0.5,0.2631578947368421,0.0,0.0,0.2631578947368421,0.0,0.0,93,159,0,0,1,21,55,10,42,1,2,7,35,2,5,1,2,10,38,0,4,0,0,93,412,2,0,2,1,17,46,7,35,2,4,7,35,2,5,1,2,10,38,0,4,0,0,159,412,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1989-11-19,68,Orthodox,68,1984-08-04,68,Orthodox,68,25.0,30.0,blue,blue,Men's Bantamweight,Men's Bantamweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3459,Yaotzin Meza,Sergio Pettis,0,0,0,0,0,0,46,121,43,114,1,6,60,168,54,161,0,0,27,91,6,12,10,11,27,91,6,12,10,11,41,110,0,1,2,3,41,110,0,1,2,3,0.3771929824561404,0.3801652892561984,0.16666666666666666,0.33540372670807456,0.35714285714285715,0.0,0.2967032967032967,0.5,0.9090909090909092,0.2967032967032967,0.5,0.9090909090909092,0.3727272727272728,0.0,0.6666666666666666,0.3727272727272728,0.0,0.6666666666666666,81,4,0,0,0,46,121,43,114,1,6,27,91,6,12,10,11,41,110,0,1,2,3,81,900,3,0,0,0,60,168,54,161,0,0,27,91,6,12,10,11,41,110,0,1,2,3,4,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1981-02-04,71,Orthodox,69,1993-08-18,69,Orthodox,66,33.0,21.0,blue,blue,Men's Bantamweight,Men's Bantamweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3460,Bobby Voelker,Lance Benoist,0,0,2,0,0,0,74,138,37,94,0,1,81,134,56,102,2,7,19,71,12,16,6,7,19,71,12,16,6,7,26,77,10,13,1,4,26,77,10,13,1,4,0.39361702127659576,0.5362318840579711,0.0,0.5490196078431373,0.6044776119402985,0.2857142857142857,0.2676056338028169,0.75,0.8571428571428571,0.2676056338028169,0.75,0.8571428571428571,0.3376623376623377,0.7692307692307693,0.25,0.3376623376623377,0.7692307692307693,0.25,137,423,0,0,2,74,138,37,94,0,1,19,71,12,16,6,7,26,77,10,13,1,4,137,900,3,0,0,0,81,134,56,102,2,7,19,71,12,16,6,7,26,77,10,13,1,4,423,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1979-04-26,74,Orthodox,72,1988-08-26,72,Southpaw,71,35.0,26.0,blue,blue,Men's Welterweight,Men's Welterweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3461,Scott Jorgensen,Danny Martinez,0,0,0,1,0,0,82,152,40,97,10,15,48,144,47,143,0,2,29,82,10,14,1,1,29,82,10,14,1,1,16,65,18,24,6,8,16,65,18,24,6,8,0.4123711340206185,0.5394736842105263,0.6666666666666666,0.32867132867132864,0.3333333333333333,0.0,0.35365853658536583,0.7142857142857143,1.0,0.35365853658536583,0.7142857142857143,1.0,0.24615384615384614,0.75,0.75,0.24615384615384614,0.75,0.75,438,72,0,0,0,82,152,40,97,10,15,29,82,10,14,1,1,16,65,18,24,6,8,438,900,3,1,0,0,48,144,47,143,0,2,29,82,10,14,1,1,16,65,18,24,6,8,72,900,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1982-09-17,66,Orthodox,65,1985-06-14,67,Orthodox,66,32.0,29.0,red,red,Men's Flyweight,Men's Flyweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3462,Jon Tuck,Jake Lindsey,0,0,0,0,0,0,86,126,46,83,3,5,117,144,49,75,0,2,28,63,15,16,3,4,28,63,15,16,3,4,19,48,11,13,16,22,19,48,11,13,16,22,0.5542168674698795,0.6825396825396826,0.6,0.6533333333333333,0.8125,0.0,0.4444444444444444,0.9375,0.75,0.4444444444444444,0.9375,0.75,0.3958333333333333,0.8461538461538461,0.7272727272727273,0.3958333333333333,0.8461538461538461,0.7272727272727273,384,148,0,0,0,86,126,46,83,3,5,28,63,15,16,3,4,19,48,11,13,16,22,384,767,3,0,0,0,117,144,49,75,0,2,28,63,15,16,3,4,19,48,11,13,16,22,148,767,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1984-08-28,73,Orthodox,71,1986-06-21,71,Switch,71,30.0,28.0,red,red,Men's Lightweight,Men's Lightweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3463,Patrick Cummins,Roger Narvaez,0,1,0,0,0,0,49,73,32,55,3,5,4,23,3,22,0,0,29,51,2,3,1,1,29,51,2,3,1,1,5,16,2,3,25,36,5,16,2,3,25,36,0.5818181818181818,0.6712328767123288,0.6,0.13636363636363635,0.17391304347826084,0.0,0.5686274509803921,0.6666666666666666,1.0,0.5686274509803921,0.6666666666666666,1.0,0.3125,0.6666666666666666,0.6944444444444444,0.3125,0.6666666666666666,0.6944444444444444,235,0,0,1,0,49,73,32,55,3,5,29,51,2,3,1,1,5,16,2,3,25,36,235,448,2,0,0,0,4,23,3,22,0,0,29,51,2,3,1,1,5,16,2,3,25,36,0,448,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1980-11-16,76,Orthodox,74,1983-09-09,75,Southpaw,75,34.0,31.0,red,red,Men's Lightheavyweight,Men's Lightheavyweight,2014-06-07,2014-06-07,UFC Fight Night: Henderson vs Khabilov,UFC Fight Night: Henderson vs Khabilov
3464,Stipe Miocic,Fabio Maldonado,1,0,0,0,0,0,11,18,8,14,0,0,2,8,2,8,0,0,6,12,0,0,2,2,6,12,0,0,2,2,5,10,0,0,3,4,5,10,0,0,3,4,0.5714285714285714,0.6111111111111112,0.0,0.25,0.25,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.75,0.5,0.0,0.75,4,0,1,0,0,11,18,8,14,0,0,6,12,0,0,2,2,5,10,0,0,3,4,4,35,1,0,0,0,2,8,2,8,0,0,6,12,0,0,2,2,5,10,0,0,3,4,0,35,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1982-08-19,80,Orthodox,76,1980-03-17,75,Orthodox,73,32.0,34.0,red,red,Men's Heavyweight,Men's Heavyweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3465,Vitor Miranda,Antonio Carlos Junior,0,0,0,0,1,0,103,136,21,47,0,1,33,85,19,70,5,6,4,15,4,11,13,21,4,15,4,11,13,21,15,41,0,0,6,6,15,41,0,0,6,6,0.44680851063829785,0.7573529411764706,0.0,0.2714285714285714,0.3882352941176471,0.8333333333333334,0.26666666666666666,0.3636363636363637,0.6190476190476191,0.26666666666666666,0.3636363636363637,0.6190476190476191,0.36585365853658536,0.0,1.0,0.36585365853658536,0.0,1.0,120,511,0,0,0,103,136,21,47,0,1,4,15,4,11,13,21,15,41,0,0,6,6,120,900,3,0,1,0,33,85,19,70,5,6,4,15,4,11,13,21,15,41,0,0,6,6,511,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1979-03-10,77,Orthodox,73,1990-03-16,79,Orthodox,74,35.0,24.0,blue,blue,Men's Heavyweight,Men's Heavyweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3466,Marcio Alexandre Junior,Warlley Alves,0,0,0,1,1,0,22,36,8,21,0,1,44,67,19,39,2,3,1,11,7,10,0,0,1,11,7,10,0,0,2,15,6,6,0,0,2,15,6,6,0,0,0.3809523809523809,0.6111111111111112,0.0,0.4871794871794872,0.6567164179104478,0.6666666666666666,0.09090909090909093,0.7,0.0,0.09090909090909093,0.7,0.0,0.13333333333333333,1.0,0.0,0.13333333333333333,1.0,0.0,5,458,0,0,0,22,36,8,21,0,1,1,11,7,10,0,0,2,15,6,6,0,0,5,625,3,1,1,0,44,67,19,39,2,3,1,11,7,10,0,0,2,15,6,6,0,0,458,625,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1989-05-05,75,Southpaw,72,1991-01-04,72,Orthodox,71,25.0,23.0,blue,blue,Men's Middleweight,Men's Middleweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3467,Demian Maia,Alexander Yakovlev,1,0,0,0,0,1,83,128,29,73,2,3,24,45,22,43,1,2,27,70,2,2,0,1,27,70,2,2,0,1,4,34,0,0,25,39,4,34,0,0,25,39,0.3972602739726027,0.6484375,0.6666666666666666,0.5116279069767442,0.5333333333333333,0.5,0.3857142857142857,1.0,0.0,0.3857142857142857,1.0,0.0,0.1176470588235294,0.0,0.6410256410256411,0.1176470588235294,0.0,0.6410256410256411,488,88,1,0,0,83,128,29,73,2,3,27,70,2,2,0,1,4,34,0,0,25,39,488,900,3,0,0,1,24,45,22,43,1,2,27,70,2,2,0,1,4,34,0,0,25,39,88,900,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1977-11-06,72,Southpaw,73,1984-07-18,74,Southpaw,75,37.0,30.0,red,red,Men's Welterweight,Men's Welterweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3468,Rony Jason,Robert Peralta,0,1,0,0,0,1,40,83,30,73,2,6,81,156,51,126,1,1,16,49,9,16,5,8,16,49,9,16,5,8,26,67,4,6,0,0,26,67,4,6,0,0,0.410958904109589,0.4819277108433735,0.3333333333333333,0.4047619047619048,0.5192307692307693,1.0,0.32653061224489793,0.5625,0.625,0.32653061224489793,0.5625,0.625,0.3880597014925373,0.6666666666666666,0.0,0.3880597014925373,0.6666666666666666,0.0,104,153,0,1,0,40,83,30,73,2,6,16,49,9,16,5,8,26,67,4,6,0,0,104,900,3,0,0,1,81,156,51,126,1,1,16,49,9,16,5,8,26,67,4,6,0,0,153,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1984-03-21,73,Orthodox,67,1986-03-14,71,Orthodox,68,30.0,28.0,blue,blue,Men's Featherweight,Men's Featherweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3469,Rodrigo Damm,Rashid Magomedov,0,0,0,1,0,0,42,117,37,104,0,4,66,164,63,161,0,0,14,71,2,11,21,22,14,71,2,11,21,22,32,96,5,8,0,0,32,96,5,8,0,0,0.3557692307692308,0.35897435897435903,0.0,0.39130434782608703,0.4024390243902439,0.0,0.19718309859154928,0.18181818181818185,0.9545454545454546,0.19718309859154928,0.18181818181818185,0.9545454545454546,0.3333333333333333,0.625,0.0,0.3333333333333333,0.625,0.0,108,42,0,0,0,42,117,37,104,0,4,14,71,2,11,21,22,32,96,5,8,0,0,108,900,3,1,0,0,66,164,63,161,0,0,14,71,2,11,21,22,32,96,5,8,0,0,42,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1980-02-03,71,Orthodox,67,1984-11-29,70,Orthodox,69,34.0,30.0,blue,blue,Men's Lightweight,Men's Lightweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3470,Elias Silverio,Ernest Chavez,0,1,0,0,0,0,65,172,65,172,1,1,61,146,54,139,0,4,39,124,13,29,13,19,39,124,13,29,13,19,55,155,10,17,0,0,55,155,10,17,0,0,0.3779069767441861,0.3779069767441861,1.0,0.3884892086330936,0.4178082191780822,0.0,0.3145161290322581,0.4482758620689655,0.6842105263157895,0.3145161290322581,0.4482758620689655,0.6842105263157895,0.3548387096774194,0.5882352941176471,0.0,0.3548387096774194,0.5882352941176471,0.0,38,156,0,1,0,65,172,65,172,1,1,39,124,13,29,13,19,55,155,10,17,0,0,38,861,3,0,0,0,61,146,54,139,0,4,39,124,13,29,13,19,55,155,10,17,0,0,156,861,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1986-09-22,73,Orthodox,71,1983-06-27,70,Orthodox,68,28.0,31.0,red,red,Men's Lightweight,Men's Lightweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3471,Paulo Thiago,Gasan Umalatov,0,0,0,0,0,0,48,119,42,110,1,7,46,85,24,62,1,7,23,86,13,18,6,6,23,86,13,18,6,6,27,92,15,18,0,0,27,92,15,18,0,0,0.3818181818181817,0.4033613445378152,0.14285714285714285,0.3870967741935484,0.5411764705882353,0.14285714285714285,0.26744186046511625,0.7222222222222222,1.0,0.26744186046511625,0.7222222222222222,1.0,0.29347826086956524,0.8333333333333334,0.0,0.29347826086956524,0.8333333333333334,0.0,54,240,0,0,0,48,119,42,110,1,7,23,86,13,18,6,6,27,92,15,18,0,0,54,900,3,0,0,0,46,85,24,62,1,7,23,86,13,18,6,6,27,92,15,18,0,0,240,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1981-01-25,74,Orthodox,71,1982-09-11,71,Orthodox,71,33.0,32.0,blue,blue,Men's Welterweight,Men's Welterweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
3472,Edimilson Souza,Mark Eddiva,0,0,0,0,0,0,79,172,79,170,0,0,57,135,54,131,0,2,65,149,14,21,0,0,65,149,14,21,0,0,72,160,7,10,0,0,72,160,7,10,0,0,0.4647058823529412,0.4593023255813953,0.0,0.4122137404580153,0.4222222222222222,0.0,0.436241610738255,0.6666666666666666,0.0,0.436241610738255,0.6666666666666666,0.0,0.45,0.7,0.0,0.45,0.7,0.0,0,108,0,0,0,79,172,79,170,0,0,65,149,14,21,0,0,72,160,7,10,0,0,0,592,2,0,0,0,57,135,54,131,0,2,65,149,14,21,0,0,72,160,7,10,0,0,108,592,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1984-10-17,74,Orthodox,72,1986-02-16,68,Orthodox,68,30.0,28.0,red,red,Men's Featherweight,Men's Featherweight,2014-05-31,2014-05-31,UFC Fight Night: Miocic vs Maldonado,UFC Fight Night: Miocic vs Maldonado
