,red_name,blue_name,weight_class,event,winner,method,round,red_KDs,red_Sub_Atts,red_Reversals,blue_KDs,blue_Sub_Atts,blue_Reversals,title_bout,red_total_stks_landed,red_total_stks_attempted,red_sig_stks_landed,red_sig_stks_attempted,red_TDs_landed,red_TDs_attempted,blue_total_stks_landed,blue_total_stks_attempted,blue_sig_stks_landed,blue_sig_stks_attempted,blue_TDs_landed,blue_TDs_attempted,red_sig_stks_head_landed,red_sig_stks_head_attempted,red_sig_stks_body_landed,red_sig_stks_body_attempted,red_sig_stks_leg_landed,red_sig_stks_leg_attempted,blue_sig_stks_head_landed,blue_sig_stks_head_attempted,blue_sig_stks_body_landed,blue_sig_stks_body_attempted,blue_sig_stks_leg_landed,blue_sig_stks_leg_attempted,red_sig_stks_distance_landed,red_sig_stks_distance_attempted,red_sig_stks_clinch_landed,red_sig_stks_clinch_attempted,red_sig_stks_ground_landed,red_sig_stks_ground_attempted,blue_sig_stks_distance_landed,blue_sig_stks_distance_attempted,blue_sig_stks_clinch_landed,blue_sig_stks_clinch_attempted,blue_sig_stks_ground_landed,blue_sig_stks_ground_attempted,red_sig_stk_pct,red_total_stk_pct,red_TD_pct,blue_sig_stk_pct,blue_total_stk_pct,blue_TD_pct,red_sig_stk_head_pct,red_sig_stk_body_pct,red_sig_stk_leg_pct,blue_sig_stk_head_pct,blue_sig_stk_body_pct,blue_sig_stk_leg_pct,red_sig_stk_distance_pct,red_sig_stk_clinch_pct,red_sig_stk_ground_pct,blue_sig_stk_distance_pct,blue_sig_stk_clinch_pct,blue_sig_stk_ground_pct,fight_seconds,red_control_seconds,blue_control_seconds,blue_KedD,blue_SubEsc,blue_reversed,blue_TotStkAbs,blue_TotStkSeen,blue_SigStkAbs,blue_SigStkSeen,blue_TakenDown,blue_TDsSeen,blue_SigHeadStkAbs,blue_SigHeadStkSeen,blue_SigBodyStkAbs,blue_SigBodyStkSeen,blue_SigLegStkAbs,blue_SigLegStkSeen,blue_SigDistStkAbs,blue_SigDistStkSeen,blue_SigClchStkAbs,blue_SigClchStkSeen,blue_SigGndStkAbs,blue_SigGndStkSeen,blue_CtrldSec,blue_FightSec,blue_RndEnd,red_KedD,red_SubEsc,red_reversed,red_TotStkAbs,red_TotStkSeen,red_SigStkAbs,red_SigStkSeen,red_TakenDown,red_TDsSeen,red_SigHeadStkAbs,red_SigHeadStkSeen,red_SigBodyStkAbs,red_SigBodyStkSeen,red_SigLegStkAbs,red_SigLegStkSeen,red_SigDistStkAbs,red_SigDistStkSeen,red_SigClchStkAbs,red_SigClchStkSeen,red_SigGndStkAbs,red_SigGndStkSeen,red_CtrldSec,red_FightSec,red_RndEnd
5940,Vitor Belfort,Marvin Eastman,Men's Lightheavyweight,UFC 43: Meltdown,red,KO/TKO,1,1,0,0,0,0,0,False,9,12,9,12,0,0,1,5,1,5,0,0,8,11,0,0,1,1,0,2,0,0,1,3,1,2,2,2,6,8,1,5,0,0,0,0,0.75,0.75,0.0,0.2,0.2,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,1.0,0.75,0.2,0.0,0.0,67,3,0,1,0,0,9,12,9,12,0,0,8,11,0,0,1,1,1,2,2,2,6,8,3,67,1,0,0,0,1,5,1,5,0,0,0,2,0,0,1,3,1,5,0,0,0,0,0,67,1
5941,Vernon White,Ian Freeman,Men's Heavyweight,UFC 43: Meltdown,Draw,Decision - Split,3,0,0,1,0,1,0,False,107,148,45,82,1,5,75,116,18,54,2,5,22,51,11,17,12,14,16,51,0,1,2,2,8,21,20,32,17,29,5,21,8,18,5,15,0.5487804878048781,0.722972972972973,0.2,0.3333333333333333,0.646551724137931,0.4,0.43137254901960786,0.6470588235294118,0.8571428571428571,0.3137254901960784,0.0,1.0,0.38095238095238093,0.625,0.5862068965517241,0.23809523809523808,0.4444444444444444,0.3333333333333333,900,296,389,0,0,1,107,148,45,82,1,5,22,51,11,17,12,14,8,21,20,32,17,29,296,900,3,0,1,0,75,116,18,54,2,5,16,51,0,1,2,2,5,21,8,18,5,15,389,900,3
5942,Frank Mir,Wes Sims,Men's Heavyweight,UFC 43: Meltdown,red,DQ,1,0,4,0,0,0,0,False,18,21,4,7,1,1,8,11,1,1,0,0,4,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,1,0.5714285714285714,0.8571428571428571,1.0,1.0,0.7272727272727273,0.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,175,158,11,0,4,0,18,21,4,7,1,1,4,7,0,0,0,0,0,0,0,0,4,7,158,175,1,0,0,0,8,11,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,11,175,1
5943,Yves Edwards,Eddie Ruiz,Men's Lightweight,UFC 43: Meltdown,red,Decision - Unanimous,3,1,3,1,0,0,2,False,57,79,21,40,0,0,30,43,3,12,2,16,10,26,10,12,1,2,0,6,1,2,2,4,3,14,14,17,4,9,2,9,1,2,0,1,0.525,0.7215189873417721,0.0,0.25,0.6976744186046512,0.125,0.38461538461538464,0.8333333333333334,0.5,0.0,0.5,0.5,0.21428571428571427,0.8235294117647058,0.4444444444444444,0.2222222222222222,0.5,0.0,900,419,285,1,3,1,57,79,21,40,0,0,10,26,10,12,1,2,3,14,14,17,4,9,419,900,3,0,0,2,30,43,3,12,2,16,0,6,1,2,2,4,2,9,1,2,0,1,285,900,3
5944,Falaniko Vitale,Matt Lindland,Men's Middleweight,UFC 43: Meltdown,red,KO/TKO,1,0,0,0,0,0,0,False,6,11,2,7,0,1,6,13,2,9,0,3,1,5,0,1,1,1,0,6,1,1,1,2,0,4,1,2,1,1,0,6,2,3,0,0,0.2857142857142857,0.5454545454545454,0.0,0.2222222222222222,0.46153846153846156,0.0,0.2,0.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.6666666666666666,0.0,116,27,55,0,0,0,6,11,2,7,0,1,1,5,0,1,1,1,0,4,1,2,1,1,27,116,1,0,0,0,6,13,2,9,0,3,0,6,1,1,1,2,0,6,2,3,0,0,55,116,1
5945,Pedro Rizzo,Tra Telligman,Men's Heavyweight,UFC 43: Meltdown,red,TKO - Doctor's Stoppage,2,0,0,0,1,0,0,False,67,121,40,91,1,3,42,77,34,67,0,0,24,67,6,6,10,18,19,49,9,11,6,7,20,64,10,11,10,16,24,55,9,11,1,1,0.43956043956043955,0.5537190082644629,0.3333333333333333,0.5074626865671642,0.5454545454545454,0.0,0.3582089552238806,1.0,0.5555555555555556,0.3877551020408163,0.8181818181818182,0.8571428571428571,0.3125,0.9090909090909091,0.625,0.43636363636363634,0.8181818181818182,1.0,564,205,23,0,0,0,67,121,40,91,1,3,24,67,6,6,10,18,20,64,10,11,10,16,205,564,2,1,0,0,42,77,34,67,0,0,19,49,9,11,6,7,24,55,9,11,1,1,23,564,2
5946,Matt Hughes,Sean Sherk,Men's Welterweight,UFC 42: Sudden Impact,red,Decision - Unanimous,5,0,1,0,0,1,0,True,96,140,44,88,5,7,144,167,19,39,3,5,42,86,2,2,0,0,19,39,0,0,0,0,9,36,0,0,35,52,2,14,3,5,14,20,0.5,0.6857142857142857,0.7142857142857143,0.48717948717948717,0.8622754491017964,0.6,0.4883720930232558,1.0,0.0,0.48717948717948717,0.0,0.0,0.25,0.0,0.6730769230769231,0.14285714285714285,0.6,0.7,1500,899,347,0,1,0,96,140,44,88,5,7,42,86,2,2,0,0,9,36,0,0,35,52,899,1500,5,0,1,0,144,167,19,39,3,5,19,39,0,0,0,0,2,14,3,5,14,20,347,1500,5
5947,Pete Spratt,Robbie Lawler,Men's Welterweight,UFC 42: Sudden Impact,red,Submission,2,0,0,0,0,0,0,False,25,33,19,27,1,1,24,34,15,25,2,2,6,13,6,6,7,8,3,11,11,13,1,1,7,12,12,14,0,1,1,5,12,16,2,4,0.7037037037037037,0.7575757575757576,1.0,0.6,0.7058823529411765,1.0,0.46153846153846156,1.0,0.875,0.2727272727272727,0.8461538461538461,1.0,0.5833333333333334,0.8571428571428571,0.0,0.2,0.75,0.5,448,99,137,0,0,0,25,33,19,27,1,1,6,13,6,6,7,8,7,12,12,14,0,1,99,448,2,0,0,0,24,34,15,25,2,2,3,11,11,13,1,1,1,5,12,16,2,4,137,448,2
5948,Dave Strasser,Romie Aram,Men's Welterweight,UFC 42: Sudden Impact,red,Decision - Unanimous,3,0,0,0,1,0,0,False,107,176,60,125,1,2,78,125,24,70,2,4,46,105,12,18,2,2,21,67,1,1,2,2,22,56,14,34,24,35,10,38,11,26,3,6,0.48,0.6079545454545454,0.5,0.34285714285714286,0.624,0.5,0.4380952380952381,0.6666666666666666,1.0,0.31343283582089554,1.0,1.0,0.39285714285714285,0.4117647058823529,0.6857142857142857,0.2631578947368421,0.4230769230769231,0.5,900,284,294,0,0,0,107,176,60,125,1,2,46,105,12,18,2,2,22,56,14,34,24,35,284,900,3,1,0,0,78,125,24,70,2,4,21,67,1,1,2,2,10,38,11,26,3,6,294,900,3
5949,Wesley Correira,Sean Alvarez,Men's Heavyweight,UFC 42: Sudden Impact,red,KO/TKO,2,0,0,0,0,0,0,False,75,95,22,42,0,0,16,26,6,16,0,9,21,41,1,1,0,0,1,8,0,1,5,7,3,11,19,31,0,0,5,10,1,6,0,0,0.5238095238095238,0.7894736842105263,0.0,0.375,0.6153846153846154,0.0,0.5121951219512195,1.0,0.0,0.125,0.0,0.7142857142857143,0.2727272727272727,0.6129032258064516,0.0,0.5,0.16666666666666666,0.0,406,13,197,0,0,0,75,95,22,42,0,0,21,41,1,1,0,0,3,11,19,31,0,0,13,406,2,0,0,0,16,26,6,16,0,9,1,8,0,1,5,7,5,10,1,6,0,0,197,406,2
5950,Rich Franklin,Evan Tanner,Men's Lightheavyweight,UFC 42: Sudden Impact,red,KO/TKO,1,1,0,0,0,0,0,False,16,38,16,38,0,0,6,14,6,14,0,0,13,34,1,1,2,3,0,5,5,8,1,1,16,38,0,0,0,0,4,12,2,2,0,0,0.42105263157894735,0.42105263157894735,0.0,0.42857142857142855,0.42857142857142855,0.0,0.38235294117647056,1.0,0.6666666666666666,0.0,0.625,1.0,0.42105263157894735,0.0,0.0,0.3333333333333333,1.0,0.0,160,2,0,1,0,0,16,38,16,38,0,0,13,34,1,1,2,3,16,38,0,0,0,0,2,160,1,0,0,0,6,14,6,14,0,0,0,5,5,8,1,1,4,12,2,2,0,0,0,160,1
5951,Duane Ludwig,Genki Sudo,Men's Lightweight,UFC 42: Sudden Impact,red,Decision - Unanimous,3,0,0,0,0,0,0,False,73,101,38,57,0,0,52,96,24,63,3,6,13,29,22,25,3,3,13,44,3,8,8,11,12,24,10,11,16,22,11,25,0,0,13,38,0.6666666666666666,0.7227722772277227,0.0,0.38095238095238093,0.5416666666666666,0.5,0.4482758620689655,0.88,1.0,0.29545454545454547,0.375,0.7272727272727273,0.5,0.9090909090909091,0.7272727272727273,0.44,0.0,0.34210526315789475,900,247,409,0,0,0,73,101,38,57,0,0,13,29,22,25,3,3,12,24,10,11,16,22,247,900,3,0,0,0,52,96,24,63,3,6,13,44,3,8,8,11,11,25,0,0,13,38,409,900,3
5952,Hermes Franca,Richard Crunkilton,Men's Lightweight,UFC 42: Sudden Impact,red,Decision - Unanimous,3,1,9,0,0,0,0,False,97,125,27,54,2,11,77,148,29,89,4,7,20,47,4,4,3,3,22,78,2,4,5,7,20,43,7,10,0,1,16,61,1,6,12,22,0.5,0.776,0.18181818181818182,0.3258426966292135,0.5202702702702703,0.5714285714285714,0.425531914893617,1.0,1.0,0.28205128205128205,0.5,0.7142857142857143,0.46511627906976744,0.7,0.0,0.26229508196721313,0.16666666666666666,0.5454545454545454,900,43,441,1,9,0,97,125,27,54,2,11,20,47,4,4,3,3,20,43,7,10,0,1,43,900,3,0,0,0,77,148,29,89,4,7,22,78,2,4,5,7,16,61,1,6,12,22,441,900,3
5953,David Loiseau,Mark Weir,Men's Middleweight,UFC 42: Sudden Impact,red,KO/TKO,1,0,0,0,0,0,0,False,19,24,16,20,1,2,12,12,2,2,0,0,15,19,0,0,1,1,0,0,2,2,0,0,1,1,0,0,15,19,1,1,1,1,0,0,0.8,0.7916666666666666,0.5,1.0,1.0,0.0,0.7894736842105263,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7894736842105263,1.0,1.0,0.0,235,212,0,0,0,0,19,24,16,20,1,2,15,19,0,0,1,1,1,1,0,0,15,19,212,235,1,0,0,0,12,12,2,2,0,0,0,0,2,2,0,0,1,1,1,1,0,0,0,235,1
5954,Tim Sylvia,Ricco Rodriguez,Men's Heavyweight,UFC 41: Onslaught,red,KO/TKO,1,1,0,0,0,1,0,True,15,28,12,25,0,0,10,13,7,10,0,2,10,23,1,1,1,1,4,7,1,1,2,2,7,18,0,0,5,7,6,9,1,1,0,0,0.48,0.5357142857142857,0.0,0.7,0.7692307692307693,0.0,0.43478260869565216,1.0,1.0,0.5714285714285714,1.0,1.0,0.3888888888888889,0.0,0.7142857142857143,0.6666666666666666,1.0,0.0,189,78,0,1,0,0,15,28,12,25,0,0,10,23,1,1,1,1,7,18,0,0,5,7,78,189,1,0,1,0,10,13,7,10,0,2,4,7,1,1,2,2,6,9,1,1,0,0,0,189,1
5955,Frank Mir,David Abbott,Men's Heavyweight,UFC 41: Onslaught,red,Submission,1,0,2,0,0,0,0,False,0,1,0,1,0,2,2,6,1,5,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46,0,38,0,2,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,46,1,0,0,0,2,6,1,5,0,0,1,5,0,0,0,0,0,4,0,0,1,1,38,46,1
5956,BJ Penn,Caol Uno,Men's Lightweight,UFC 41: Onslaught,Draw,Decision - Split,5,0,0,0,0,1,2,True,111,137,67,93,5,8,105,138,64,97,6,7,44,69,21,21,2,3,19,43,12,16,33,38,24,43,17,19,26,31,34,60,14,15,16,22,0.7204301075268817,0.8102189781021898,0.625,0.6597938144329897,0.7608695652173914,0.8571428571428571,0.6376811594202898,1.0,0.6666666666666666,0.4418604651162791,0.75,0.868421052631579,0.5581395348837209,0.8947368421052632,0.8387096774193549,0.5666666666666667,0.9333333333333333,0.7272727272727273,1500,430,447,0,0,0,111,137,67,93,5,8,44,69,21,21,2,3,24,43,17,19,26,31,430,1500,5,0,1,2,105,138,64,97,6,7,19,43,12,16,33,38,34,60,14,15,16,22,447,1500,5
5957,Matt Lindland,Phil Baroni,Men's Middleweight,UFC 41: Onslaught,red,Decision - Unanimous,3,0,2,1,0,0,0,False,180,230,40,76,4,13,83,113,44,73,1,2,31,67,8,8,1,1,15,44,29,29,0,0,5,27,11,19,24,30,5,20,22,34,17,19,0.5263157894736842,0.782608695652174,0.3076923076923077,0.6027397260273972,0.7345132743362832,0.5,0.4626865671641791,1.0,1.0,0.3409090909090909,1.0,0.0,0.18518518518518517,0.5789473684210527,0.8,0.25,0.6470588235294118,0.8947368421052632,900,612,48,0,2,1,180,230,40,76,4,13,31,67,8,8,1,1,5,27,11,19,24,30,612,900,3,0,0,0,83,113,44,73,1,2,15,44,29,29,0,0,5,20,22,34,17,19,48,900,3
5958,Vladimir Matyushenko,Pedro Rizzo,Men's Heavyweight,UFC 41: Onslaught,red,Decision - Unanimous,3,0,0,0,0,0,0,False,94,113,24,38,5,19,29,54,12,37,0,3,17,29,1,2,6,7,6,31,1,1,5,5,11,25,3,3,10,10,10,35,2,2,0,0,0.631578947368421,0.831858407079646,0.2631578947368421,0.32432432432432434,0.5370370370370371,0.0,0.5862068965517241,0.5,0.8571428571428571,0.1935483870967742,1.0,1.0,0.44,1.0,1.0,0.2857142857142857,1.0,0.0,900,434,79,0,0,0,94,113,24,38,5,19,17,29,1,2,6,7,11,25,3,3,10,10,434,900,3,0,0,0,29,54,12,37,0,3,6,31,1,1,5,5,10,35,2,2,0,0,79,900,3
5959,Din Thomas,Matt Serra,Men's Lightweight,UFC 41: Onslaught,red,Decision - Split,3,0,0,0,0,0,0,False,59,92,29,61,0,0,42,97,26,81,1,28,18,49,6,7,5,5,5,60,15,15,6,6,22,54,7,7,0,0,9,62,17,19,0,0,0.47540983606557374,0.6413043478260869,0.0,0.32098765432098764,0.4329896907216495,0.03571428571428571,0.3673469387755102,0.8571428571428571,1.0,0.08333333333333333,1.0,1.0,0.4074074074074074,1.0,0.0,0.14516129032258066,0.8947368421052632,0.0,900,105,86,0,0,0,59,92,29,61,0,0,18,49,6,7,5,5,22,54,7,7,0,0,105,900,3,0,0,0,42,97,26,81,1,28,5,60,15,15,6,6,9,62,17,19,0,0,86,900,3
5960,Gan McGee,Alexandre Dantas,Men's Heavyweight,UFC 41: Onslaught,red,KO/TKO,1,0,0,0,0,1,0,False,13,28,9,23,0,0,1,4,1,4,0,7,9,23,0,0,0,0,0,3,0,0,1,1,1,10,0,0,8,13,0,3,1,1,0,0,0.391304347826087,0.4642857142857143,0.0,0.25,0.25,0.0,0.391304347826087,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.6153846153846154,0.0,1.0,0.0,289,83,116,0,0,0,13,28,9,23,0,0,9,23,0,0,0,0,1,10,0,0,8,13,83,289,1,0,1,0,1,4,1,4,0,7,0,3,0,0,1,1,0,3,1,1,0,0,116,289,1
5961,Yves Edwards,Rich Clementi,Men's Lightweight,UFC 41: Onslaught,red,Submission,3,1,1,0,0,0,0,False,79,129,51,96,0,0,59,95,31,64,2,8,29,73,12,13,10,10,17,48,7,8,7,8,27,59,18,24,6,13,15,45,11,12,5,7,0.53125,0.6124031007751938,0.0,0.484375,0.6210526315789474,0.25,0.3972602739726027,0.9230769230769231,1.0,0.3541666666666667,0.875,0.875,0.4576271186440678,0.75,0.46153846153846156,0.3333333333333333,0.9166666666666666,0.7142857142857143,847,212,207,1,1,0,79,129,51,96,0,0,29,73,12,13,10,10,27,59,18,24,6,13,212,847,3,0,0,0,59,95,31,64,2,8,17,48,7,8,7,8,15,45,11,12,5,7,207,847,3
5962,Tito Ortiz,Ken Shamrock,Men's Lightheavyweight,UFC 40: Vendetta,red,KO/TKO,3,0,1,0,0,0,0,True,155,214,74,126,3,5,48,84,12,44,0,1,64,116,8,8,2,2,8,39,3,4,1,1,24,50,24,35,26,41,5,28,7,16,0,0,0.5873015873015873,0.7242990654205608,0.6,0.2727272727272727,0.5714285714285714,0.0,0.5517241379310345,1.0,1.0,0.20512820512820512,0.75,1.0,0.48,0.6857142857142857,0.6341463414634146,0.17857142857142858,0.4375,0.0,900,627,1,0,1,0,155,214,74,126,3,5,64,116,8,8,2,2,24,50,24,35,26,41,627,900,3,0,0,0,48,84,12,44,0,1,8,39,3,4,1,1,5,28,7,16,0,0,1,900,3
5963,Chuck Liddell,Renato Sobral,Men's Lightheavyweight,UFC 40: Vendetta,red,KO/TKO,1,1,0,0,0,0,0,False,13,35,13,35,0,0,10,18,10,18,0,2,12,33,1,2,0,0,2,9,0,0,8,9,12,34,0,0,1,1,10,18,0,0,0,0,0.37142857142857144,0.37142857142857144,0.0,0.5555555555555556,0.5555555555555556,0.0,0.36363636363636365,0.5,0.0,0.2222222222222222,0.0,0.8888888888888888,0.35294117647058826,0.0,1.0,0.5555555555555556,0.0,0.0,175,3,0,1,0,0,13,35,13,35,0,0,12,33,1,2,0,0,12,34,0,0,1,1,3,175,1,0,0,0,10,18,10,18,0,2,2,9,0,0,8,9,10,18,0,0,0,0,0,175,1
5964,Matt Hughes,Gil Castillo,Men's Welterweight,UFC 40: Vendetta,red,TKO - Doctor's Stoppage,1,0,0,0,0,0,0,True,36,46,22,32,1,1,1,2,1,2,0,0,14,24,6,6,2,2,1,2,0,0,0,0,4,8,0,0,18,24,1,2,0,0,0,0,0.6875,0.782608695652174,1.0,0.5,0.5,0.0,0.5833333333333334,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.75,0.5,0.0,0.0,300,244,0,0,0,0,36,46,22,32,1,1,14,24,6,6,2,2,4,8,0,0,18,24,244,300,1,0,0,0,1,2,1,2,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,300,1
5965,Carlos Newton,Pete Spratt,Men's Welterweight,UFC 40: Vendetta,red,Submission,1,0,1,0,0,0,0,False,0,0,0,0,1,1,3,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,105,78,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,105,1,0,0,0,3,4,1,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,2,105,1
5966,Robbie Lawler,Tiki Ghosn,Men's Welterweight,UFC 40: Vendetta,red,KO/TKO,1,1,0,0,0,0,0,False,5,11,5,11,0,0,7,14,7,14,0,0,5,11,0,0,0,0,0,4,1,1,6,9,4,9,0,0,1,2,7,14,0,0,0,0,0.45454545454545453,0.45454545454545453,0.0,0.5,0.5,0.0,0.45454545454545453,0.0,0.0,0.0,1.0,0.6666666666666666,0.4444444444444444,0.0,0.5,0.5,0.0,0.0,89,2,0,1,0,0,5,11,5,11,0,0,5,11,0,0,0,0,4,9,0,0,1,2,2,89,1,0,0,0,7,14,7,14,0,0,0,4,1,1,6,9,7,14,0,0,0,0,0,89,1
5967,Andrei Arlovski,Ian Freeman,Men's Heavyweight,UFC 40: Vendetta,red,KO/TKO,1,1,0,0,0,0,0,False,14,26,14,26,0,0,1,11,1,11,0,0,7,19,0,0,7,7,0,10,0,0,1,1,10,22,4,4,0,0,1,10,0,1,0,0,0.5384615384615384,0.5384615384615384,0.0,0.09090909090909091,0.09090909090909091,0.0,0.3684210526315789,0.0,1.0,0.0,0.0,1.0,0.45454545454545453,1.0,0.0,0.1,0.0,0.0,78,3,0,1,0,0,14,26,14,26,0,0,7,19,0,0,7,7,10,22,4,4,0,0,3,78,1,0,0,0,1,11,1,11,0,0,0,10,0,0,1,1,1,10,0,1,0,0,0,78,1
5968,Vladimir Matyushenko,Travis Wiuff,Men's Heavyweight,UFC 40: Vendetta,red,KO/TKO,1,0,0,0,0,1,0,False,56,66,24,32,2,3,3,3,0,0,0,3,19,26,5,6,0,0,0,0,0,0,0,0,0,2,8,10,16,20,0,0,0,0,0,0,0.75,0.8484848484848485,0.6666666666666666,0.0,1.0,0.0,0.7307692307692307,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,250,196,3,0,0,0,56,66,24,32,2,3,19,26,5,6,0,0,0,2,8,10,16,20,196,250,1,0,1,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,250,1
5969,Phillip Miller,Mark Weir,Men's Middleweight,UFC 40: Vendetta,red,Submission,2,0,1,1,1,3,1,False,20,33,10,21,2,2,39,57,19,31,0,0,6,17,4,4,0,0,19,31,0,0,0,0,0,0,0,0,10,21,3,6,0,0,16,25,0.47619047619047616,0.6060606060606061,1.0,0.6129032258064516,0.6842105263157895,0.0,0.35294117647058826,1.0,0.0,0.6129032258064516,0.0,0.0,0.0,0.0,0.47619047619047616,0.5,0.0,0.64,590,393,163,0,1,1,20,33,10,21,2,2,6,17,4,4,0,0,0,0,0,0,10,21,393,590,2,1,3,1,39,57,19,31,0,0,19,31,0,0,0,0,3,6,0,0,16,25,163,590,2
5970,Ricco Rodriguez,Randy Couture,Men's Heavyweight,UFC 39: The Warriors Return,red,KO/TKO,5,0,1,0,0,0,1,True,128,172,39,80,4,5,75,114,39,78,5,5,34,72,4,7,1,1,32,70,5,6,2,2,7,26,2,4,30,50,9,26,5,8,25,44,0.4875,0.7441860465116279,0.8,0.5,0.6578947368421053,1.0,0.4722222222222222,0.5714285714285714,1.0,0.45714285714285713,0.8333333333333334,1.0,0.2692307692307692,0.5,0.6,0.34615384615384615,0.625,0.5681818181818182,1384,665,530,0,1,0,128,172,39,80,4,5,34,72,4,7,1,1,7,26,2,4,30,50,665,1384,5,0,0,1,75,114,39,78,5,5,32,70,5,6,2,2,9,26,5,8,25,44,530,1384,5
5971,Tim Sylvia,Wesley Correira,Men's Heavyweight,UFC 39: The Warriors Return,red,KO/TKO,2,0,0,0,0,0,0,False,155,232,138,214,0,0,26,65,26,65,0,1,115,186,13,17,10,11,21,60,4,4,1,1,91,155,47,59,0,0,24,62,2,3,0,0,0.6448598130841121,0.6681034482758621,0.0,0.4,0.4,0.0,0.6182795698924731,0.7647058823529411,0.9090909090909091,0.35,1.0,1.0,0.5870967741935483,0.7966101694915254,0.0,0.3870967741935484,0.6666666666666666,0.0,403,3,0,0,0,0,155,232,138,214,0,0,115,186,13,17,10,11,91,155,47,59,0,0,3,403,2,0,0,0,26,65,26,65,0,1,21,60,4,4,1,1,24,62,2,3,0,0,0,403,2
5972,BJ Penn,Matt Serra,Men's Lightweight,UFC 39: The Warriors Return,red,Decision - Unanimous,3,0,0,0,0,1,0,False,71,92,32,52,1,1,22,63,8,49,1,17,12,31,10,11,10,10,4,42,2,2,2,5,12,24,17,23,3,5,3,35,5,14,0,0,0.6153846153846154,0.7717391304347826,1.0,0.16326530612244897,0.3492063492063492,0.058823529411764705,0.3870967741935484,0.9090909090909091,1.0,0.09523809523809523,1.0,0.4,0.5,0.7391304347826086,0.6,0.08571428571428572,0.35714285714285715,0.0,900,55,258,0,0,0,71,92,32,52,1,1,12,31,10,11,10,10,12,24,17,23,3,5,55,900,3,0,1,0,22,63,8,49,1,17,4,42,2,2,2,5,3,35,5,14,0,0,258,900,3
5973,Caol Uno,Din Thomas,Men's Lightweight,UFC 39: The Warriors Return,red,Decision - Unanimous,3,0,0,0,0,4,0,False,85,112,35,56,0,0,59,78,11,24,3,6,25,45,6,6,4,5,11,21,0,3,0,0,5,10,7,9,23,37,4,8,3,9,4,7,0.625,0.7589285714285714,0.0,0.4583333333333333,0.7564102564102564,0.5,0.5555555555555556,1.0,0.8,0.5238095238095238,0.0,0.0,0.5,0.7777777777777778,0.6216216216216216,0.5,0.3333333333333333,0.5714285714285714,900,553,210,0,0,0,85,112,35,56,0,0,25,45,6,6,4,5,5,10,7,9,23,37,553,900,3,0,4,0,59,78,11,24,3,6,11,21,0,3,0,0,4,8,3,9,4,7,210,900,3
5974,Gan McGee,Pedro Rizzo,Men's Heavyweight,UFC 39: The Warriors Return,red,KO/TKO,1,0,0,0,0,0,0,False,17,58,17,58,0,3,14,28,14,28,0,0,13,53,3,3,1,2,4,18,0,0,10,10,17,57,0,1,0,0,14,28,0,0,0,0,0.29310344827586204,0.29310344827586204,0.0,0.5,0.5,0.0,0.24528301886792453,1.0,0.5,0.2222222222222222,0.0,1.0,0.2982456140350877,0.0,0.0,0.5,0.0,0.0,300,11,0,0,0,0,17,58,17,58,0,3,13,53,3,3,1,2,17,57,0,1,0,0,11,300,1,0,0,0,14,28,14,28,0,0,4,18,0,0,10,10,14,28,0,0,0,0,0,300,1
